b_1,b_2
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Cmpk,36.9481434994
Hmgs,36.8729547747
Hmgs,36.8729547747
Hmgs,36.8729547747
CG31743,36.0240061323
CG31743,36.0240061323
CG31743,36.0240061323
CG31743,36.0240061323
Rcd1 Sap130 Th  upSET,35.1896704675
CG1640,34.7385495921
CG1640,34.7385495921
CG1640,34.7385495921
CG1640,34.7385495921
Uck l2k01209,34.4309656395
Uck,34.4309656395
Uck l2k01209,34.4309656395
Uck l2k01209,34.4309656395
Uck l2k01209,34.4309656395
Uck l2k01209,34.4309656395
Uck l2k01209,34.4309656395
Las,33.7820249947
CG6638,32.9521764097
CG9701 Ect3,32.9207865876
CG9701 Ect3,32.9207865876
CG9701,32.9207865876
CG9701 Ect3,32.9207865876
CG9701 Ect3,32.9207865876
CG9701 Ect3,32.9207865876
CG9701 Ect3,32.9207865876
CG9701 Ect3,32.9207865876
CG9701 Ect3,32.9207865876
CG31637,32.5916516478
CG31637,32.5916516478
CG31637,32.5916516478
CG31637,32.5916516478
CG31637,32.5916516478
CG31637,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637,32.5916516478
CG31637 CG9550,32.5916516478
CG31637 CG9550,32.5916516478
CG31637,32.5916516478
Mocs2B,32.5916516478
CG13397,31.4063901847
CG13397,31.4063901847
CG13397,31.4063901847
CG13397,31.4063901847
CG13397,31.4063901847
MetRS MetRS-m,31.0939432968
MetRS,31.0939432968
Kyat,30.8342197012
CG6321 Kyat,30.8342197012
CG11192 CG11836 CG1299 CG14990 CG18557 CG18563 CG18735 CG30025 CG30031 CG3117 CG40160 CG4793 CG4914 CG5390 CG6462 CG6865 CG8586 CG8738 CG9294 Jon99Cii SPH93 ea tpr αTry βTry,30.1834613435
cin,30.0985855242
Ect3,29.8919937819
Ect3,29.8919937819
Ect3,29.8919937819
Ect3,29.8919937819
Ect3,29.8919937819
sfl,29.1592971633
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
shps,29.1117186036
mmy,29.1023004938
ACOX1 Pex11ab,29.0698172344
St1 St3,28.4728262664
St1 St3,28.4728262664
St1 St3,28.4728262664
St1 St3,28.4728262664
St1,28.4728262664
St1,28.4728262664
schlank,28.4564055358
schlank,28.4564055358
Acat2,27.9613144041
Acat2,27.9613144041
Hs6st,27.7863553695
NT5E-2 Nt5b cN-IIIB veil,27.7727075366
Gabat,27.3808297062
Gabat,27.3808297062
Gabat,27.3808297062
CG11241 Gabat,27.3808297062
Gabat,27.3808297062
CG6903,26.4760410089
CG6903,26.4760410089
CG6903,26.4760410089
CG6903,26.4760410089
CG6650,26.0938928918
Pxn,25.9915646956
Pxn,25.9915646956
CLS,25.9809498772
CG3021,25.7269426788
LPCAT,25.6092334892
LPCAT,25.6092334892
CG1827,25.4860553511
CG1827,25.4860553511
CG1827,25.4860553511
CG1827,25.4860553511
CG9804 Las,24.3640059053
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CRAT,23.9124406471
CG4098,23.8973596279
CG4098,23.8973596279
CG4098,23.8973596279
CG4098,23.8973596279
CG10602,23.7644568038
CG10602,23.7644568038
bur,23.5927146705
Dbct,23.5054942187
Dbct,23.5054942187
Dbct,23.5054942187
 nej tai  Clk Dci Elp3 Gcn5 Hat1 Oga Tip60 chm enok mof nej tai HIPP1,23.4228060427
CG1941 CG1946 Dgat2 mdy,22.5153119553
Gmer,22.2364738037
Gmer,22.2364738037
Hs3st-A Hs3st-B,21.6081172974
Hs3st-A Hs3st-B,21.6081172974
Hs3st-A Hs3st-B,21.6081172974
CG9804,21.5251296919
CG9804,21.5251296919
SpdS,21.5023773779
Agxt,21.113142396
Agxt,21.113142396
Agxt CG11241,21.113142396
Agxt,21.113142396
CG6910,20.4085515465
Sptr,20.1925650334
Sptr,20.1925650334
Sptr,20.1925650334
Sptr,20.1925650334
Dhps,20.0744532837
Dhps,20.0744532837
Dhps,20.0744532837
CG5613,20.0484171633
CG5613,20.0484171633
CG5613,20.0484171633
CG5613,20.0484171633
CG5613,20.0484171633
Eglp1 Eglp2,20.0398562968
Prestin,19.9649438072
Adgf-A Adgf-B Adgf-E,19.6494578903
Adgf-A Adgf-B Adgf-E,19.6494578903
Adgf-A Adgf-B Adgf-E,19.6494578903
CG2201,19.3294057956
Oscillin,19.1880006973
colt,18.467735857
LBR,18.4666163187
LBR,18.4666163187
LBR,18.4666163187
LBR,18.4666163187
LBR,18.4666163187
LBR,18.4666163187
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
Prx6005 Pxn cd,18.2906508701
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
pip,18.1757628129
pip,18.1757628129
pip,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
St2,18.1757628129
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG15117 CG9701,18.0883442789
CG9701,18.0883442789
CG9701,18.0883442789
Gnpat,18.05949177
Gnpat,18.05949177
Gnpat,18.05949177
Gnpat,18.05949177
CG3999 CG6415 CG7430 ppl,18.0170677071
HisRS,17.9604311672
Pmm2 Polr3H,17.5377001751
CG5567,17.4985815647
Pfas,17.4408772174
Gs2,16.9406157115
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Sc2,16.8789567163
Galt,16.8138698117
Galt,16.8138698117
Galt,16.8138698117
ChAT,16.5742183749
ChAT,16.5742183749
VGAT,16.5742183749
CG12237 CG5567 RhoGAP92B,16.4305930185
CG12237 CG5567,16.4305930185
CG12237 CG5567,16.4305930185
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
whd,16.1490903025
T3dh,15.8670005766
Alg3,15.8579427323
Arc42 Echs1 yip2,15.6187069579
Arc42 Echs1 yip2,15.6187069579
ACOX1 Mfe2,15.5910186862
ACOX1 Mfe2,15.5910186862
ACOX1 Cyp18a1 Mfe2,15.5910186862
CG4210,15.5840361114
CG4210,15.5840361114
CG4210,15.5840361114
CG4210,15.5840361114
CG4210,15.5840361114
CG4210,15.5840361114
CG15117,15.1226074515
CG15117,15.1226074515
CG15117,15.1226074515
CG15117,15.1226074515
CG15117,15.1226074515
CG15117,15.1226074515
PIG-Wa,15.0889449797
PIG-Wa,15.0889449797
Gfat1 Gfat2,14.5729469419
PIP4K,13.9684359694
PIP4K,13.9684359694
Aprt,13.3725966782
Aprt,13.3725966782
Tg,13.2790380662
Coq7,13.2369998604
CG10361,13.1085804529
CG10932,13.1085804529
CG10932,13.1085804529
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
Akr1B,12.6392133419
nst,12.6312328798
Papss,12.5142463755
Papss,12.5142463755
CG6321,12.3928817905
CG6321,12.3928817905
Ate1,12.2641817025
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
CG12170 FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 beg FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
FASN1 FASN2,12.1198368454
dare,11.9801566049
CG17691 CG8199,11.7028524449
CG17691 CG8199,11.7028524449
CG17691 CG8199,11.7028524449
Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
Mcad,11.6416320286
Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
Mcad,11.6416320286
Mcad,11.6416320286
Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
CG7461 Mcad,11.6416320286
Mcad,11.6416320286
Mcad,11.6416320286
Mcad,11.6416320286
Mcad,11.6416320286
Echs1 Mcad,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Echs1 Mcad yip2,11.6416320286
Mcad,11.6416320286
Daao1,11.3336666898
CG7900 CG7910,11.1744889251
CG7900 CG7910,11.1744889251
CG7900 CG7910,11.1744889251
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp6a13 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
Cyp18a1 Cyp9c1 Cyp9f2 Cyp9b1,10.8645258647
